locus_tag,gene_name,function,logFC_AgNO3,PValue,q.value,logFC_BZK,PValue,q.value,logFC_CTAB,PValue,q.value,logFC_CHL,PValue,q.value,logFC_TRC,PValue,q.value,logFC_CRL,PValue,q.value,logFC_PVPi,PValue,q.value,logFC_HClO,PValue,q.value,logFC_GLU,PValue,q.value,logFC_EtOH,PValue,q.value
BAL062_01096,dhbE,"entE,2,3-dihydroxybenzoate-AMP ligase,enterobactin synthase subunit E,ABC-type sugar transport system, periplasmic component,(2,3-dihydroxybenzoyl)adenylate synthase,AMP-binding enzyme",0.11726122,0.337454919,0.764465562,0.134315446,0.050909268,0.330629491,0.080698087,0.259373971,0.613428997,2.051869823,0.000332352,0.018545254,0.070323236,0.240379148,0.505925892,0.055416108,0.423429099,0.886421651,0.090410662,0.349442987,1,0.033722916,0.734892827,1,-0.039861016,0.60578013,0.955804975,0.041704293,0.542903966,0.990582323
BAL062_01097,entB,"basF,Isochorismatase,putative hydrolase,pyrimidine utilization protein B,Isochorismatase family",0.044331519,0.740412927,0.960758344,0.025553086,0.701094346,0.956571303,-0.065527987,0.384396675,0.737665576,-0.887788855,0.571824013,1,-0.025877869,0.727439006,0.898631007,0.009780842,0.90631154,1,-0.04158343,0.660604446,1,-0.098507718,0.296111808,1,-0.144085876,0.063858684,0.41011337,-0.0320564,0.651166555,0.993317442
BAL062_01098,hdc,"basG,Histidine decarboxylase,histidine decarboxylase,tyrosine decarboxylase MnfA,Pyridoxal-dependent decarboxylase conserved domain",0.018773855,0.922624483,1,-0.03608742,0.702908385,0.956571303,-0.009789051,0.913355522,1,0.445631594,0.763393635,1,0.224170053,0.0067635,0.042277849,0.193493593,0.039809556,0.325172474,-0.067712323,0.56359644,1,-0.097177373,0.343349915,1,-0.032696935,0.720456866,0.981724433,-0.079998466,0.389714721,0.987690888
BAL062_01099,BAL062_01099,"ABC transporter,Probable ABC transporter ATP-binding protein HI_0664,cysteine/glutathione ABC transporter membrane/ATP-binding component,ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components,thiol reductant ABC exporter, CydD subunit,ABC transporter",-0.030876833,0.802101826,0.979266427,0.050376603,0.453402213,0.891635031,-0.049047511,0.477266182,0.802602684,2.066660609,0.000284445,0.016640015,-0.04469101,0.450772538,0.723491267,0.021665252,0.741277336,0.985610868,0.006400476,0.951002134,1,-0.043142726,0.657903801,1,-0.268639332,0.000203984,0.004979456,-0.009738521,0.88970291,1
BAL062_01100,ndvA,"barB,Beta-(1-->2)glucan export ATP-binding/permease protein NdvA,cyclic beta-1,2-glucan ABC transporter,ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain,type I secretion system ATPase,ABC transporter",0.07077243,0.594782513,0.914594873,0.008201634,0.909731644,1,-0.0231198,0.746059212,0.940661759,1.083512575,0.154377485,0.78311488,0.053289835,0.39371762,0.667772263,0.170192368,0.014189706,0.162380345,0.026767745,0.76253256,1,-0.13955682,0.147526074,0.913997767,-0.106266706,0.166560767,0.650301175,-0.038219794,0.583061262,0.990582323
BAL062_01101,lgrE,"acinetobactin biosynthesis protein,Linear gramicidin dehydrogenase LgrE,Thioesterase domain",0.028179104,0.857119918,0.991564062,-0.083913732,0.298014142,0.785734301,-0.06989744,0.451707346,0.788032925,-0.25859711,0.881488716,1,-0.137547482,0.111131685,0.321696668,-0.00057286,1,1,0.041442287,0.685304718,1,0.020130481,0.853513609,1,-0.159642891,0.105783949,0.538904438,-0.028388986,0.73022701,1
BAL062_01102,BAL062_01102,"phosphopantetheinyl transferase component of acinetobactin biosynthesis (basI),phosphopantetheinyltransferase component of enterobactin synthase multienzyme complex,4'-phosphopantetheinyl transferase superfamily",0.062890612,0.653898289,0.930713634,-0.12172786,0.095831276,0.488559736,-0.180166643,0.014577789,0.093589406,-0.186259731,0.867511651,1,-0.266104707,0.000194156,0.002032321,-0.102759181,0.2406587,0.770979001,-0.140288684,0.166835014,1,-0.094440046,0.334330725,1,-0.072151528,0.384582281,0.886579075,-0.145282408,0.053840866,0.474229277
BAL062_01103,entC,"isochorismate synthetase,Isochorismate synthase entC,isochorismate synthase DhbC,Anthranilate/para-aminobenzoate synthases component I,isochorismate synthase,chorismate binding enzyme",-0.113756788,0.470935003,0.864516187,-0.033449437,0.653275573,0.946686874,-0.02788228,0.714071265,0.92732094,0.915047708,0.336825837,0.983395064,-0.112355446,0.089200141,0.277758689,-0.062112698,0.416409739,0.88480821,-0.044508072,0.647759182,1,0.003565383,0.973994758,1,-0.039663693,0.630502637,0.964839587,0.000236855,0.999561968,1
BAL062_01104,ykuD,"ErfK/YbiS/YcfS/YnhG family protein,Putative L,D-transpeptidase YkuD,L,D-transpeptidase,L,D-transpeptidase catalytic domain",0.529401413,0.000232942,0.002642252,0.152978286,0.039454831,0.281158682,0.319561128,9.00E-05,0.001344561,0.864308548,0.144278847,0.758404898,0.162318451,0.004464616,0.029845117,0.298935853,0.00015659,0.003576308,0.140897048,0.179342683,1,0.22494608,0.023429683,0.328661265,0.141664094,0.08400106,0.478242457,0.103772276,0.213662448,0.875470728
BAL062_01105,hemE,"uroporphyrinogen decarboxylase,Uroporphyrinogen decarboxylase,uroporphyrinogen decarboxylase,Uroporphyrinogen-III decarboxylase,uroporphyrinogen decarboxylase,Uroporphyrinogen decarboxylase (URO-D)",,,,-2.315424383,1,1,0.084520101,1,1,0.561676651,1,1,,,,3.725891497,0.253406155,0.772105618,-2.266038592,1,1,0.037422015,1,1,0.074363494,1,1,-2.326561733,1,1
BAL062_01106,BAL062_01106,"integral membrane protein,Uncharacterized integral membrane protein,Protein of unknown function (DUF817)",-1.85411274,1.43E-22,9.02E-21,-0.216218331,0.132485805,0.570870003,2.203517246,2.95E-07,7.19E-06,2.197766006,0.000173229,0.010832798,0.57647216,0.007257547,0.044505357,1.006202977,0.027264726,0.2533258,1.178497178,0.000226367,0.022466889,2.004641228,0.000284632,0.00866789,0.760215704,2.75E-08,1.75E-06,0.201032336,0.53239149,0.990582323
BAL062_01107,BAL062_01107,"putative signal peptide-containing protein,Protein of unknown function (DUF3015)",-0.072012755,0.804385657,0.980613448,-0.186635967,0.271658112,0.756914914,-0.111157791,0.497017605,0.808448263,-2.225450359,0.314989345,0.969301525,-0.030343441,0.89007614,0.979832977,-0.121154495,0.50994873,0.916133821,-0.078986721,0.70237245,1,0.035643929,0.856253548,1,-0.237668567,0.136488851,0.603139902,-0.121763141,0.486974102,0.987690888
BAL062_01108,BAL062_01108,signal peptide,0.039470185,0.75554178,0.963531071,0.018302128,0.790208981,0.978750521,-0.002510336,0.977626326,1,0.433635326,0.503379058,1,0.128463921,0.021153024,0.100455567,0.049702649,0.493728518,0.913681767,-0.023639834,0.794402761,1,-0.008225118,0.928618528,1,0.045202973,0.51777966,0.925079128,0.035383139,0.662910878,0.995493717
BAL062_01109,ampC,"beta-lactamase,Beta-lactamase precursor,beta-lactamase/D-alanine carboxypeptidase,Uncharacterized protein conserved in bacteria,Beta-lactamase",0.220751156,0.138023665,0.504918371,0.080677723,0.289366339,0.775080573,-0.006242012,0.945790951,1,0.165720252,0.81156504,1,0.148541574,0.016096356,0.08147197,0.024367826,0.785731602,0.994930969,0.064179629,0.553836611,1,0.078661163,0.496762415,1,0.064904725,0.357761674,0.861528788,0.060065968,0.545799573,0.990582323
BAL062_01112,folE2,"GTP cyclohydrolase I,GTP cyclohydrolase 1,GTP cyclohydrolase I,GTP cyclohydrolase I,GTP cyclohydrolase I,GTP cyclohydrolase I",,,,,,,,,,,,,,,,2.343570068,1,1,,,,,,,,,,,,
BAL062_01113,cutS,"xdhA,Carbon monoxide dehydrogenase small chain,xanthine dehydrogenase subunit XdhB,Xanthine dehydrogenase, iron-sulfur cluster and FAD-binding subunit A,xanthine dehydrogenase, small subunit,FAD binding domain in molybdopterin dehydrogenase",-0.028099748,0.840196658,0.991397323,-0.024296768,0.704732716,0.956571303,-0.122113066,0.10100515,0.362446714,-0.107444586,0.873842888,1,-0.128349018,0.032066451,0.137183924,-0.038108947,0.611670811,0.952163966,-0.043141572,0.632166844,1,-0.078303559,0.400196334,1,-0.128533639,0.064731637,0.410504544,-0.038685028,0.634501382,0.992962596
BAL062_01114,xdhB,"xanthine dehydrogenase, large subunit,Aldehyde oxidoreductase,xanthine dehydrogenase subunit XdhA,Xanthine dehydrogenase, iron-sulfur cluster and FAD-binding subunit A,xanthine dehydrogenase, molybdopterin binding subunit,Molybdopterin-binding domain of aldehyde dehydrogenase",-0.122096204,0.318472258,0.753391258,-0.026411948,0.690177163,0.956571303,-0.011429877,0.880423944,0.991805319,0.66067555,0.25586839,0.920469627,-0.057592897,0.31402154,0.586935806,-0.067312206,0.346803509,0.846086952,0.013073131,0.894763191,1,-0.070851406,0.439027472,1,-0.029692035,0.662934134,0.966337677,-0.04443834,0.587438238,0.990582323
BAL062_01115,BAL062_01115,"XdhC,xanthine dehydrogenase accessory protein XdhC,XdhC and CoxI family",0.015743216,0.928274787,1,-0.058614843,0.506781727,0.900549379,-0.078492504,0.341765288,0.705127511,1.627932103,0.131496496,0.723729577,-0.111427841,0.220125702,0.485539111,-0.054991165,0.581273757,0.943379528,-0.110198725,0.315628823,1,-0.06305183,0.633133142,1,-0.154251026,0.077278517,0.451509236,-0.06953941,0.433701194,0.987690888
BAL062_01116,smrA,"Smr protein/MutS2,Probable DNA endonuclease SmrA,hypothetical protein,MutS2 family protein,Smr domain",0.0002471,1,1,0.025800809,0.764879004,0.968186579,0.039688761,0.65109713,0.896238976,-0.149716078,0.93352581,1,-0.00162897,0.988799028,1,0.037548959,0.706957789,0.970237493,0.003149158,0.978806624,1,0.019454572,0.856817216,1,-0.090558019,0.278980737,0.794159223,-0.065167376,0.462020519,0.987690888
BAL062_01117,trpC,"trpC,Indole-3-glycerol phosphate synthase,indole-3-glycerol-phosphate synthase,Indole-3-glycerol phosphate synthase,Indole-3-glycerol phosphate synthase",0.004287065,0.977320858,1,0.21198881,0.001049985,0.016058861,0.164564933,0.019392056,0.11704846,1.6194249,0.023172424,0.298543082,0.028009893,0.635796395,0.844376327,-0.410999605,1.48E-08,7.37E-07,0.012683398,0.891203068,1,-0.037012507,0.69950682,1,0.119482177,0.102229657,0.531892696,-0.24019739,0.000269669,0.00774366
BAL062_01118,trpD_1,"anthranilate phosphoribosyltransferase,Anthranilate synthase component II,anthranilate phosphoribosyltransferase,Phosphoribosylanthranilate isomerase,anthranilate phosphoribosyltransferase,Glycosyl transferase family, a/b domain",0.262376837,0.049865658,0.265665858,0.123351534,0.089573047,0.469527561,0.178142393,0.016520911,0.102342699,-1.471621364,0.403421818,1,0.182418567,0.009974019,0.056280828,-0.423084376,5.82E-07,2.15E-05,0.029701699,0.760059895,1,0.104125574,0.299298373,1,0.03655222,0.666972343,0.96684607,-0.137694111,0.07126772,0.545400059
BAL062_01119,cirA_1,"TonB-dependent receptor,Colicin I receptor precursor,enterobactin receptor protein,Outer membrane receptor for ferrienterochelin and colicins,TonB-dependent heme/hemoglobin receptor family protein,TonB dependent receptor",-0.092345204,0.52139028,0.885830828,0.013100447,0.854691358,0.993461585,0.022048592,0.798764982,0.960812346,-0.076173856,0.922323289,1,0.015906876,0.793124253,0.932560188,0.017667612,0.832175662,1,0.10420405,0.304892945,1,0.056092594,0.60095444,1,0.025291671,0.722748166,0.982783084,0.07395363,0.411196128,0.987690888
BAL062_01120,pepN_1,"aminopeptidase N(PEPN),Aminopeptidase N,aminopeptidase N,aminopeptidase N,Peptidase family M1",-0.153659223,0.28874435,0.721147675,0.028751871,0.69226349,0.956571303,-0.023539472,0.791477606,0.959022262,-0.490374235,0.436467586,1,-0.081691468,0.177621,0.425761571,0.01149715,0.893481947,1,0.016823088,0.873908883,1,0.068119798,0.5263959,1,0.075104004,0.287259386,0.802974471,0.073467247,0.424017599,0.987690888
BAL062_01121,trpG,"anthranilate synthase component II (glutamine amido-transferase),Anthranilate synthase component II,para-aminobenzoate synthase component II,Phosphoribosylanthranilate isomerase,glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase,Glutamine amidotransferase class-I",0.193865258,0.257614323,0.692564849,-0.057901705,0.469878829,0.896856781,0.069745913,0.36142354,0.71857349,0.51708069,0.655511155,1,-0.023627187,0.76650883,0.9199146,-0.666347216,3.26E-14,2.57E-12,0.113967076,0.289300809,1,0.116684832,0.284776236,1,0.038949106,0.649747687,0.966337677,-0.249630424,0.002466032,0.051916658
BAL062_01122,BAL062_01122,hypothetical protein,0.124437294,0.546019585,0.893533375,-0.092948339,0.441468455,0.882734936,-0.029837245,0.837495067,0.98115298,-3.031010598,0.147110025,0.767723827,-0.107517491,0.288750356,0.559713304,-0.030794366,0.797050943,0.998723785,-0.204412009,0.132868572,1,-0.056701584,0.638197091,1,-0.177352552,0.101777523,0.531090913,-0.03215866,0.785046351,1
BAL062_01123,BAL062_01123,Fis family regulatory protein,0.151638959,0.619015878,0.921622715,-0.114460708,0.51056896,0.900549379,-0.247276645,0.145669384,0.448067294,-5.726942898,0.022095917,0.293609469,-0.188638199,0.241097304,0.50683438,-0.264649709,0.191748263,0.71434091,-0.171658118,0.373610404,1,-0.207073439,0.265156113,1,-0.067929247,0.689663205,0.971334831,-0.048348474,0.780545791,1
BAL062_01124,BAL062_01124,hypothetical protein,0.557675024,0.591661611,0.913564764,-0.357768636,0.600377697,0.930984341,-1.75798598,0.00203939,0.01956817,-6.465447595,0.045723771,0.426223911,-1.460678908,0.001148323,0.009537011,-0.674502071,0.125154978,0.601384481,0.131002384,0.902271221,1,0.242046501,0.730098623,1,-0.605194923,0.251460145,0.773369825,0.178811086,0.823355381,1
BAL062_01125,BAL062_01125,hypothetical protein,-0.015218188,0.935151313,1,-0.005349077,0.964762026,1,0.03545957,0.709303234,0.925212308,-0.959917662,0.656146657,1,-0.032206895,0.726193464,0.897405684,0.072758826,0.451414378,0.902828755,-0.168498978,0.175931194,1,-0.016226367,0.892677833,1,0.033630595,0.729082783,0.983176541,-0.007811039,0.951442793,1
BAL062_01126,BAL062_01126,hypothetical protein,0.152091661,0.623992266,0.923978506,0.145868089,0.264528317,0.753531583,0.059958242,0.651463159,0.896238976,1.224733448,0.512711123,1,-0.242047436,0.07147489,0.240150199,-0.233861532,0.129420903,0.607625992,0.090476505,0.564119011,1,0.220654614,0.119985043,0.864596628,0.219183129,0.073490774,0.437995184,0.028510452,0.863523549,1
BAL062_01127,BAL062_01127,hypothetical protein,0.097750778,0.654839488,0.930713634,0.067049939,0.606226534,0.931702196,-0.004251246,0.987338955,1,0.284264557,0.897703425,1,-0.022009789,0.838206507,0.955417556,0.023439773,0.856276441,1,-0.055520779,0.677279466,1,0.033621434,0.795955602,1,0.007345629,0.950132794,1,0.038933663,0.743281256,1
BAL062_01128,BAL062_01128,hypothetical protein,0.166225589,0.661006979,0.930930479,0.19076927,0.332861731,0.818899796,0.057217369,0.779436852,0.953752993,-0.984902958,0.680605401,1,0.003192193,1,1,-0.065212227,0.739487493,0.985550097,0.063539634,0.78545593,1,0.097583524,0.628547886,1,0.235333887,0.177548844,0.665909146,0.132550279,0.519333967,0.990582323
BAL062_01129,BAL062_01129,hypothetical protein,0.599716092,0.068678166,0.332947984,-0.483405615,0.013469472,0.134049699,-0.473231908,0.011339684,0.076140194,-0.611150831,0.757420317,1,-0.127610575,0.681923354,0.875700269,0.009489293,1,1,-0.230578469,0.26942014,1,-0.257154412,0.207070242,1,-0.099808854,0.620946379,0.960309111,-0.376324361,0.054964635,0.479345907
BAL062_01130,BAL062_01130,hypothetical protein,0.1032996,0.494284726,0.877305729,-0.097970693,0.267432935,0.754629862,-0.079898695,0.364098627,0.721678246,-0.375076795,0.8264757,1,-0.041284774,0.584402036,0.809242428,0.067950618,0.41746879,0.885293823,0.016714241,0.884833792,1,-0.050149005,0.632574226,1,-0.09767626,0.272003745,0.792130737,-0.097446198,0.256464524,0.914982523
BAL062_01131,exoX_2,"DNA polymerase III subunit epsilon,Exodeoxyribonuclease 10,exodeoxyribonuclease X",-0.242212549,0.213115593,0.631935248,0.0102663,0.941425085,1,0.177090989,0.085080819,0.329047506,-0.268362283,0.901118299,1,0.01217247,0.909011031,0.986830631,0.031725499,0.770367514,0.99081821,0.007084455,0.970496059,1,0.052707817,0.655558177,1,0.116665959,0.275184665,0.792130737,0.047309559,0.701919796,1
BAL062_01132,BAL062_01132,"ERF superfamily protein,ERF superfamily",0.064647297,0.697641361,0.943068287,0.074374031,0.462265306,0.891962493,0.095766867,0.272489455,0.629818901,-0.60889923,0.731264935,1,-0.095469998,0.257910901,0.523816743,0.104747966,0.347559399,0.846086952,0.06560159,0.577367619,1,0.090597271,0.357531872,1,0.042189951,0.648503576,0.966337677,0.104919964,0.286812586,0.933186586
BAL062_01133,BAL062_01133,hypothetical protein,-0.452559607,0.114134947,0.462065387,-0.109177332,0.524278884,0.90193618,0.129313157,0.415931378,0.762789464,1.067179179,0.578116447,1,-0.011065194,0.979734614,1,0.258198016,0.148805644,0.642055837,0.07171307,0.724860571,1,-0.021415299,0.923727604,1,0.042688865,0.833499478,1,-0.164851558,0.327161431,0.962949303
BAL062_01134,BAL062_01134,hypothetical protein,-0.281545541,0.324569622,0.758884834,0.062154092,0.685739175,0.956461313,0.137818804,0.361051366,0.71857349,-0.655471057,0.751791596,1,0.038389683,0.825345776,0.949308633,0.10990868,0.498552718,0.913681767,-0.055175002,0.772596143,1,-0.099930309,0.591301374,1,0.098876535,0.547643596,0.935127508,-0.123169028,0.460269793,0.987690888
BAL062_01135,BAL062_01135,"SOS response transcriptional repressor, RecA-mediated autopeptidase,Uncharacterized HTH-type transcriptional regulator CBU_1416,LexA repressor,repressor LexA,Peptidase S24-like",-4.688797389,0.040267647,0.227284217,,,,,,,,,,,,,,,,3.232185924,0.503207626,1,,,,,,,,,
BAL062_01136,BAL062_01136,"Cro protein,Uncharacterized protein conserved in bacteria, prophage-related",-0.180317383,0.534941974,0.890838023,0.17233438,0.246757464,0.742692781,0.127640569,0.43127477,0.777579759,-0.104847226,0.967596954,1,0.292849048,0.042361095,0.168586674,0.018086956,0.926466598,1,0.041470314,0.813778392,1,-0.051681608,0.776618107,1,0.24448548,0.134082675,0.599845638,-0.143299973,0.36727394,0.980256719
BAL062_01137,BAL062_01137,hypothetical protein,0.718527323,1,1,0.787374699,0.222698688,0.713462351,0.105207754,1,1,-5.185107963,0.131260252,0.723527255,1.335944118,0.065433231,0.225856364,0.451994555,0.796642947,0.998723785,0.844469255,0.163467952,1,-1.357105077,0.131109507,0.873164808,0.09185587,1,1,1.035901661,0.072556547,0.551117687
BAL062_01138,BAL062_01138,hypothetical protein,-0.127656621,0.51378189,0.87939501,0.050332554,0.620123584,0.935481051,-0.01197851,0.909965546,1,0.029344148,0.988679543,1,-0.138708666,0.118244167,0.334614661,-0.064679002,0.503299278,0.913681767,0.117070531,0.358533702,1,-0.002903792,0.982017323,1,-0.1024344,0.311566948,0.827440092,0.060881353,0.552786103,0.990582323
